12813
13119
11889
12027
11895
11742
10988
9198
11267
10498
11083
9935
8873
6834
6679
5343
5812
6137
6298
6048
5630
6149
4880
6093
9276
5185
5188
5070
5184
5177
5553
5506
5653
6028
6502
6611
6645
6363
5639
5451
5334
6932
7053
7307
7118
6983
7350
7175
7110
7272
7479
8293
9147
8932
9030
9643
12005
12109
