4141 
4111
3228
3428
3610
3404
3773
3184
3654
3366
4140
4471
3835
3722
4057
3717
4068
4545
4495
4758
4998
5613
4891
6204
8915
4420
4092
4145
4465
4717
5250
5431
5678
5494
5760
5809
6206
6026
5721
5877
6133
10175
10633
10577
10705
10563
10525
10372
9712
10250
10390
11337
12196
12083
11605
13249
16628
15944
